distance,speed,vehicle_type,consumption
0.07987866531850354,0.21348314606741575,caminhão,0.07456234478952695
0.6107178968655208,0.30337078651685395,carro,0.16981941932121286
0.9969666329625885,0.26966292134831454,carro,0.27678817794401694
0.39332659251769464,0.5617977528089888,caminhão,0.32857099058773037
0.7805864509605663,0.5842696629213484,moto,0.09341754299904959
0.019211324570273004,0.5393258426966292,caminhão,0.026642548364349882
0.13549039433771487,0.8202247191011236,moto,0.01980562283471809
0.30535894843276035,0.9775280898876404,carro,0.0781800901370451
0.3185035389282103,0.5842696629213484,moto,0.04240120182726799
0.7876643073811932,0.7415730337078652,carro,0.178495876383481
0.82103134479272,0.7865168539325844,carro,0.18833737008308551
0.16177957532861478,0.9213483146067416,caminhão,0.1469785694576448
0.12740141557128415,0.8202247191011236,moto,0.019499034245945367
0.2527805864509606,0.37078651685393255,moto,0.036759971793849835
0.032355915065722954,0.7191011235955056,carro,0.00864579820339087
0.22851365015166836,0.9213483146067416,carro,0.05809853757243155
0.8311425682507584,0.48314606741573035,carro,0.2762976362019806
0.35591506572295245,0.5056179775280898,caminhão,0.37774780022687554
0.6279069767441862,0.19101123595505615,caminhão,0.5700401631051293
0.01718907987866532,0.011235955056179747,moto,0.001410307508354539
0.37613751263902934,0.595505617977528,carro,0.09274304810374959
0.5722952477249748,0.12359550561797755,caminhão,0.48572830119262966
0.6936299292214358,0.9325842696629214,caminhão,0.7087714995247878
0.903943377148635,0.7191011235955056,caminhão,0.8392249440475825
0.5510616784630941,0.651685393258427,caminhão,0.5076800441487568
0.4529828109201213,0.8876404494382022,caminhão,0.43888156482815716
0.9585439838220425,0.49438202247191015,carro,0.309409203789435
0.11425682507583418,0.06741573033707865,carro,0.03326486188184076
0.2699696663296259,0.20224719101123595,carro,0.07946776220989055
0.0455005055611729,0.16853932584269665,moto,0.004690805408222706
0.3710819009100101,0.46067415730337075,moto,0.054787380813686115
0.6430738119312437,0.6179775280898876,caminhão,0.5813839408897201
0.5146612740141557,0.19101123595505615,carro,0.14765306435294476
0.61577350859454,0.1348314606741573,moto,0.08081675200049054
0.9919110212335694,0.02247191011235955,carro,0.23316062176165803
0.49747219413549043,0.8764044943820224,caminhão,0.4711040255081706
0.24772497472194135,0.011235955056179747,caminhão,0.19403991783425817
0.21031344792719922,0.797752808988764,carro,0.05941686850415427
0.6855409504550051,0.32584269662921345,moto,0.11288591838611768
0.1577350859453994,0.43820224719101125,caminhão,0.14756108777631294
0.8918099089989889,0.5730337078651686,moto,0.12744887635282215
0.9797775530839232,0.8651685393258428,carro,0.23613453107275345
0.5470171890798787,0.9438202247191012,moto,0.08541558083208144
0.07381193124368049,1.0,moto,0.01100653033694086
0.7320525783619819,0.9887640449438202,moto,0.12462826133611309
0.6946410515672397,0.8764044943820224,caminhão,0.6320323757549744
0.6986855409504551,0.6741573033707866,moto,0.10114357543612228
0.4115267947421638,0.8876404494382022,moto,0.06640708832817244
0.5743174924165825,0.8202247191011236,caminhão,0.5140877456541068
0.5571284125379171,0.24719101123595505,moto,0.07673912376981329
0.7684529828109202,0.28089887640449435,moto,0.11095441027684949
0.9595551061678463,0.797752808988764,moto,0.13456173161234938
0.23761375126390294,0.06741573033707865,moto,0.03351013275285894
0.744186046511628,0.49438202247191015,moto,0.1294110433209676
0.8068756319514662,0.10112359550561795,moto,0.10494527393690407
0.4762386248736097,0.5842696629213484,caminhão,0.38409418401447104
0.9666329625884733,0.07865168539325845,carro,0.23941502897262165
0.6167846309403439,0.40449438202247195,caminhão,0.5836526964466383
0.3751263902932255,0.1348314606741573,caminhão,0.2890210626360487
0.5813953488372093,0.5730337078651686,carro,0.1486034889781402
0.7037411526794742,0.28089887640449435,caminhão,0.6184505012723427
0.12436804853387262,0.20224719101123595,caminhão,0.10264585952110862
0.9676440849342771,0.29213483146067415,moto,0.1395591256093448
0.9433771486349849,0.5168539325842696,moto,0.1388846307140448
0.8058645096056624,0.8876404494382022,moto,0.11147561087776314
0.09807886754297271,0.48314606741573035,caminhão,0.10479197964251771
0.8675429726996967,0.22471910112359555,caminhão,0.7100898304565104
0.2345803842264914,0.6067415730337078,moto,0.03335683845847258
0.0,0.6067415730337078,carro,0.0
0.3700707785642063,0.40449438202247195,carro,0.10831774841340405
0.930232558139535,0.49438202247191015,caminhão,1.0
0.9615773508594541,0.6292134831460674,moto,0.1393445135972039
0.4196157735085945,0.5056179775280898,carro,0.12757151178833123
0.7745197168857433,0.12359550561797755,moto,0.11325382469264494
0.5935288169868554,0.05617977528089885,moto,0.07854799644357237
0.4398382204246714,0.797752808988764,carro,0.10215531777907227
0.6572295247724975,0.6741573033707866,moto,0.08146058803691328
0.6966632962588474,0.6853932584269664,moto,0.09335622528129503
0.6976744186046512,0.44943820224719094,carro,0.21657417910905355
0.7249747219413549,0.30337078651685395,caminhão,0.5964680994573383
0.4539939332659252,0.31460674157303375,caminhão,0.3745592789036392
0.32457027300303337,0.6179775280898876,carro,0.07980500965754055
0.3083923154701719,0.651685393258427,carro,0.07870129073795873
0.6916076845298281,0.595505617977528,carro,0.16224668117852653
0.8776541961577352,0.29213483146067415,carro,0.26102952448109884
0.8695652173913044,0.752808988764045,moto,0.11377502529355858
0.6511627906976745,0.7865168539325844,moto,0.0902596805346905
0.7623862487360972,0.16853932584269665,caminhão,0.670110678480547
0.2072800808897877,0.8314606741573034,carro,0.054879357390317934
0.27906976744186046,0.0898876404494382,carro,0.07256951896250421
0.3640040444893832,0.43820224719101125,caminhão,0.35030812153171664
0.5874620829120324,0.5056179775280898,carro,0.18134715025906736
0.7108190091001012,0.47191011235955055,caminhão,0.6234478952693381
0.5793731041456017,0.46067415730337075,caminhão,0.5322377901094522
0.44893832153690594,0.6179775280898876,moto,0.06337186129932244
0.15166835187057634,0.02247191011235955,moto,0.01860992733850446
0.9271991911021235,0.5393258426966292,caminhão,0.9031793236655732
0.7350859453993934,0.32584269662921345,carro,0.22641567280865804
0.011122345803842266,0.11235955056179775,moto,0.00027592972989545295
0.3154701718907988,0.696629213483146,carro,0.07980500965754055
0.24772497472194135,0.22471910112359555,moto,0.03482846368458166
0.39838220424671383,0.6292134831460674,caminhão,0.33632768188368034
0.4752275025278059,0.31460674157303375,moto,0.0666523591991906
0.9180990899898889,0.8651685393258428,caminhão,0.9484011405095503
0.43073811931243683,0.9438202247191012,carro,0.11343777784590858
0.9838220424671386,0.34831460674157305,caminhão,0.8157402581475919
0.08088978766430738,0.7640449438202248,caminhão,0.0743783916362633
0.6420626895854399,0.6853932584269664,carro,0.16660023913909922
0.7158746208291203,0.29213483146067415,moto,0.10016249195204956
0.3731041456016178,0.7191011235955056,moto,0.04690805408222705
0.09302325581395349,0.7865168539325844,carro,0.025293558573749885
0.9514661274014157,0.42696629213483145,caminhão,0.8971701873256278
0.9888776541961578,0.43820224719101125,carro,0.33133028788668484
0.47017189079878663,0.7640449438202248,moto,0.07333599043443603
0.4620829120323559,0.5393258426966292,caminhão,0.5082012447496704
0.7259858442871588,0.31460674157303375,caminhão,0.7256645307661649
0.2345803842264914,0.39325842696629215,carro,0.07753625410062238
0.7249747219413549,0.595505617977528,carro,0.1753686727779992
0.738119312436805,0.43820224719101125,moto,0.12422969617070852
0.9474216380182002,0.9101123595505618,moto,0.14060152681117208
0.45197168857431747,0.48314606741573035,carro,0.1513321274182175
0.21132457027300305,0.17977528089887634,caminhão,0.1857926847962719
0.7755308392315471,0.38202247191011235,carro,0.23858723978293525
0.26693629929221435,0.14606741573033705,caminhão,0.24153049023515344
0.7603640040444894,0.5617977528089888,caminhão,0.6221295643376153
0.43073811931243683,0.696629213483146,moto,0.061961553790967905
0.3640040444893832,0.898876404494382,carro,0.09268173038599505
0.5217391304347827,0.16853932584269665,moto,0.07333599043443603
0.3417593528816987,0.46067415730337075,caminhão,0.3452494098169666
0.12335692618806876,0.03370786516853935,caminhão,0.09347886071680413
0.5995955510616785,0.43820224719101125,moto,0.10040776282306774
0.12537917087967645,0.550561797752809,carro,0.03973388110494527
0.1193124368048534,0.595505617977528,carro,0.02946316338105896
0.7168857431749243,0.46067415730337075,caminhão,0.7269215439801331
0.0717896865520728,0.5393258426966292,carro,0.02526289971487261
0.301314459049545,0.07865168539325845,moto,0.04212527209737253
0.9828109201213348,0.5168539325842696,carro,0.2927307845601987
0.8645096056622852,0.02247191011235955,moto,0.10328969555753136
0.6521739130434783,0.797752808988764,moto,0.10252322408559954
0.4711830131445905,0.7415730337078652,carro,0.1070300763405586
0.15571284125379173,0.41573033707865165,carro,0.046540147775699786
0.9666329625884733,0.5168539325842696,moto,0.157801146641322
0.9737108190091002,1.0,moto,0.15672808658061746
0.8452982810920122,0.8202247191011236,carro,0.2350001532942944
0.38827098078867545,0.5393258426966292,moto,0.05996872796394519
0.14661274014155715,0.7415730337078652,caminhão,0.1499524787687402
0.4914054600606674,0.05617977528089885,moto,0.0699021982401815
0.6592517694641052,0.9101123595505618,carro,0.18790814605880368
0.7866531850353894,0.19101123595505615,carro,0.2387711929361989
0.3569261880687563,0.8314606741573034,moto,0.05343839102308612
0.827098078867543,0.955056179775281,carro,0.21209798571297173
0.8574317492416583,0.7752808988764046,carro,0.2017659502713309
0.8938321536905967,0.15730337078651685,carro,0.2373302265689671
0.12436804853387262,0.6741573033707866,caminhão,0.11947757304473128
0.2810920121334681,0.9213483146067416,moto,0.04089891774228163
0.16076845298281092,0.9438202247191012,moto,0.026029371186804425
0.9140546006066734,0.6404494382022472,caminhão,0.79878590918846
0.6855409504550051,0.8426966292134832,caminhão,0.5918079529079928
0.8938321536905967,0.8876404494382022,caminhão,0.8515804641751235
0.8392315470171892,0.7865168539325844,caminhão,0.7241929055400559
0.5783619817997978,0.43820224719101125,carro,0.18714167458687186
0.8119312436804854,0.24719101123595505,carro,0.2134163166446945
0.24772497472194135,0.9101123595505618,caminhão,0.24180641996504892
0.8038422649140546,0.6292134831460674,moto,0.10378023729956773
0.455005055611729,0.011235955056179747,caminhão,0.3639513137321029
0.3943377148634985,0.5842696629213484,moto,0.04982064567556796
0.9504550050556118,0.7191011235955056,moto,0.139804396480363
0.6764408493427705,0.9101123595505618,moto,0.09525707453168594
0.49848331648129424,1.0,moto,0.07431707391850875
0.1172901921132457,0.24719101123595505,carro,0.03301959101082258
0.5015166835187058,0.32584269662921345,carro,0.14130668056534934
0.02123356926188069,0.31460674157303375,carro,0.006836925529631787
0.32254802831142565,0.7303370786516854,caminhão,0.2725879142778306
0.18503538928210314,0.8314606741573034,moto,0.027133090106386242
0.9666329625884733,0.19101123595505615,moto,0.13082135082932214
0.8129423660262892,0.26966292134831454,carro,0.22788729803476715
0.1911021233569262,0.853932584269663,carro,0.0540209093417543
0.9686552072800809,0.8651685393258428,carro,0.26602691847809423
0.04752275025278059,0.5280898876404494,moto,0.006254407210963608
1.0,0.853932584269663,carro,0.2694913695312261
0.7674418604651163,0.15730337078651685,carro,0.20510776588895363
0.3710819009100101,0.6404494382022472,moto,0.05408222705950885
0.06268958543983821,0.8089887640449438,carro,0.015452064874145386
0.936299292214358,0.853932584269663,carro,0.25397798693932616
0.5369059656218403,0.8764044943820224,caminhão,0.4666278321120888
0.21031344792719922,0.10112359550561795,caminhão,0.17929300671429008
0.6258847320525784,0.19101123595505615,carro,0.176809639145231
0.1698685540950455,0.8089887640449438,caminhão,0.16678419229236288
0.07684529828109202,0.05617977528089885,caminhão,0.0635251555937088
0.9686552072800809,0.7303370786516854,carro,0.2591593340895852
0.9191102123356927,0.22471910112359555,moto,0.11975350277462675
0.16380182002022245,0.8764044943820224,carro,0.04445534537204525
0.6238624873609707,0.14606741573033705,carro,0.1562375448385811
0.6501516683518707,0.6067415730337078,caminhão,0.5865346291811019
0.32962588473205257,0.1348314606741573,carro,0.08225771836772236
0.20525783619818,0.07865168539325845,carro,0.059508845080786105
0.016177957532861477,0.5842696629213484,caminhão,0.02014287028236809
0.16076845298281092,0.651685393258427,carro,0.040285740564736175
0.7219413549039434,0.41573033707865165,caminhão,0.6609130208173651
0.13447927199191104,0.48314606741573035,caminhão,0.1256093448201858
0.25884732052578363,0.8651685393258428,carro,0.07404114418861331
0.0667340748230536,0.02247191011235955,moto,0.007511420424931784
0.6966632962588474,0.41573033707865165,carro,0.23720759113345802
0.6501516683518707,0.9213483146067416,carro,0.1909433730876537
0.9898887765419616,0.9775280898876404,moto,0.1428089646503357
0.3660262891809909,0.6629213483146068,carro,0.08271760125088146
0.6390293225480284,0.7865168539325844,carro,0.17061654965202194
0.056622851365015166,0.6404494382022472,moto,0.007480761566054511
0.6683518705763398,0.797752808988764,carro,0.16298249379158106
0.7108190091001012,0.8876404494382022,moto,0.10932949075635405
0.19615773508594542,0.29213483146067415,moto,0.03093478860716804
0.5854398382204248,0.31460674157303375,carro,0.17119906797069012
0.10313447927199193,0.49438202247191015,moto,0.016310512922709016
0.493427704752275,0.8876404494382022,moto,0.07959039764539964
0.03538928210313448,0.1348314606741573,caminhão,0.03458319281356348
0.224469160768453,0.955056179775281,caminhão,0.21675813226231722
0.13447927199191104,0.5730337078651686,caminhão,0.10966673820400405
0.34681496461071787,0.8764044943820224,carro,0.09565563969709048
0.3852376137512639,0.7865168539325844,carro,0.09041297482907687
0.26188068756319516,0.8089887640449438,caminhão,0.2607229358923261
0.6147623862487361,0.20224719101123595,caminhão,0.536162124045743
0.6976744186046512,0.8426966292134832,carro,0.19483704816506728
0.43073811931243683,0.955056179775281,caminhão,0.4500107306006071
0.9019211324570273,0.15730337078651685,carro,0.23202624398319893
0.8119312436804854,0.7191011235955056,carro,0.20011037189195816
0.44893832153690594,0.23595505617977525,moto,0.06726553637673606
0.027300303336703746,0.43820224719101125,carro,0.009688199405218138
0.6137512639029323,0.9101123595505618,moto,0.09078088113560413
0.9706774519716886,0.8426966292134832,carro,0.25173989024128524
0.5116279069767442,0.6067415730337078,moto,0.06839991415519515
0.22042467138523764,0.0898876404494382,caminhão,0.20081552564613545
0.4661274014155713,0.9101123595505618,moto,0.07204831836159059
0.9534883720930233,0.42696629213483145,caminhão,0.9287181531103412
0.17593528816986856,0.21348314606741575,moto,0.023116779593463532
0.03640040444893832,0.1348314606741573,carro,0.01076125946592268
0.7553083923154702,0.0449438202247191,moto,0.09878284330257228
0.9575328614762387,0.6179775280898876,carro,0.20648741453843086
0.5116279069767442,0.34831460674157305,caminhão,0.4571849035778889
0.13650151668351873,0.16853932584269665,caminhão,0.12116381028298126
0.8827098078867543,0.797752808988764,carro,0.22101971364625808
0.6693629929221436,0.6292134831460674,carro,0.15593095624980838
0.3832153690596562,0.06741573033707865,moto,0.048931538768127045
0.8857431749241659,0.9887640449438202,carro,0.23328325719716714
0.3902932254802831,0.33707865168539325,moto,0.06370910874697244
0.4287158746208291,0.24719101123595505,moto,0.05929423306864519
0.42163801820020225,0.7078651685393258,caminhão,0.35092129870926203
0.4246713852376138,0.8876404494382022,carro,0.1169942054756722
0.39838220424671383,0.853932584269663,moto,0.062360118956372446
0.24772497472194135,0.8202247191011236,moto,0.0333261795995953
0.0020222446916076855,0.42696629213483145,caminhão,0.008615139344513597
0.6319514661274015,0.9213483146067416,carro,0.15329429438636294
0.5652173913043479,0.06741573033707865,carro,0.1368918048870221
0.1820020222446916,0.7303370786516854,moto,0.025538829444768065
0.22851365015166836,0.7191011235955056,moto,0.032222460680013484
0.12335692618806876,0.7865168539325844,moto,0.01860992733850446
0.7927199191102124,0.42696629213483145,moto,0.12487353220713125
0.32457027300303337,0.46067415730337075,moto,0.055523193426740655
0.3377148634984833,0.696629213483146,moto,0.04791979642517706
0.4499494438827098,0.43820224719101125,caminhão,0.44679155041849344
0.872598584428716,0.16853932584269665,carro,0.22092773706962626
0.7846309403437817,0.7303370786516854,moto,0.1159824631327222
0.41759352881698686,0.37078651685393255,caminhão,0.3827145353649937
0.20222446916076847,0.33707865168539325,moto,0.03093478860716804
0.09504550050556118,0.8651685393258428,caminhão,0.0897078210748996
0.4024266936299292,0.8876404494382022,caminhão,0.41119661526198
0.47219413549039435,0.7415730337078652,moto,0.06052058742373609
0.596562184024267,0.23595505617977525,caminhão,0.567648772112702
0.6329625884732053,0.898876404494382,moto,0.08627402888064507
0.872598584428716,0.24719101123595505,carro,0.23898580494833982
0.5096056622851366,0.8314606741573034,carro,0.13468436704785847
0.8281092012133469,0.05617977528089885,moto,0.10767391237698133
0.6137512639029323,0.1348314606741573,carro,0.17723886316951284
0.571284125379171,0.49438202247191015,carro,0.18533280191311277
0.6774519716885744,0.6629213483146068,moto,0.09522641567280866
0.9160768452982812,0.47191011235955055,moto,0.14731581690529477
0.03842264914054601,0.46067415730337075,carro,0.011589048655609037
0.6450960566228514,0.17977528089887634,carro,0.19698316828647638
0.14863498483316484,0.7191011235955056,carro,0.03777171413679983
0.1172901921132457,0.24719101123595505,moto,0.01585063003954993
0.4368048533872599,0.49438202247191015,moto,0.06321856700493608
0.5510616784630941,0.0449438202247191,carro,0.1348683202011221
0.49949443882709804,0.34831460674157305,caminhão,0.45295398105282525
0.4459049544994944,0.8764044943820224,caminhão,0.45976024772357976
0.7087967644084935,0.6404494382022472,carro,0.17389704755189012
0.974721941354904,0.49438202247191015,caminhão,0.9998160468467364
0.9251769464105157,0.011235955056179747,caminhão,0.6773461691755833
0.4378159757330637,0.8089887640449438,caminhão,0.43419075941993446
0.7431749241658241,0.8314606741573034,caminhão,0.7032222460680014
0.2770475227502528,0.33707865168539325,moto,0.03924333936290891
0.8907987866531851,0.6741573033707866,carro,0.19679921513321272
0.82103134479272,0.15730337078651685,moto,0.11852714841953582
0.4459049544994944,0.7752808988764046,caminhão,0.4187693534046663
0.7917087967644085,0.19101123595505615,carro,0.2309531839224944
0.7148634984833165,0.6179775280898876,caminhão,0.6600545727688015
0.7148634984833165,0.9213483146067416,carro,0.18162307998896282
0.6572295247724975,0.24719101123595505,caminhão,0.5522886838151884
0.033367037411526794,0.7303370786516854,carro,0.0079406444492136
0.5267947421638018,0.15730337078651685,carro,0.13775025293558574
0.28412537917087965,0.6741573033707866,caminhão,0.2354293773185762
0.8887765419615774,0.06741573033707865,moto,0.12211423490817672
0.32254802831142565,0.8651685393258428,carro,0.07790416040714966
0.8321536905965623,0.5168539325842696,moto,0.14774504092957658
0.3356926188068756,0.23595505617977525,carro,0.09081153999448141
0.6228513650151669,0.7752808988764046,caminhão,0.5712051997424656
0.8412537917087969,0.5168539325842696,carro,0.28270533770733053
0.22042467138523764,0.5280898876404494,caminhão,0.23791274488763525
0.7340748230535895,0.30337078651685395,moto,0.11383634301131311
0.05965621840242669,0.7752808988764046,caminhão,0.06429162706564062
0.49949443882709804,0.5393258426966292,moto,0.07646319403991783
0.2527805864509606,0.6292134831460674,moto,0.03369408590612258
0.052578361981799805,0.12359550561797755,moto,0.006009136339945428
0.5187057633973712,0.797752808988764,caminhão,0.43486525431523443
0.48028311425682507,0.9213483146067416,moto,0.06873716160284514
0.6218402426693631,0.696629213483146,caminhão,0.5565502651991293
0.19211324570273006,0.5842696629213484,caminhão,0.1821749394487537
0.20222446916076847,0.7191011235955056,carro,0.04690805408222705
0.3498483316481294,0.25842696629213485,caminhão,0.3160621761658031
0.09908998988877654,0.6404494382022472,moto,0.011190483490204494
0.7866531850353894,0.7865168539325844,carro,0.1886746175307355
0.16683518705763398,0.06741573033707865,caminhão,0.15283441150320384
0.7249747219413549,0.17977528089887634,carro,0.19149523254744458
0.7128412537917088,0.28089887640449435,caminhão,0.6517460220130608
0.17997977755308395,0.5393258426966292,caminhão,0.20452524757028542
0.07886754297269971,0.20224719101123595,moto,0.00913633994542723
0.7482305358948433,0.20224719101123595,carro,0.19474507158843546
0.33164812942366023,0.0,carro,0.08783763068338597
0.5267947421638018,0.7078651685393258,caminhão,0.47505901830333874
0.6248736097067746,0.7865168539325844,caminhão,0.6128705889566791
0.36804853387259856,0.8426966292134832,caminhão,0.32857099058773037
0.8088978766430739,0.6404494382022472,moto,0.11733145292332219
0.3660262891809909,0.43820224719101125,caminhão,0.35493760922218476
0.09504550050556118,0.16853932584269665,moto,0.011098506913572679
0.46511627906976744,0.0449438202247191,caminhão,0.3864855750068983
0.6693629929221436,0.10112359550561795,carro,0.17953827758530827
0.9059656218402428,0.651685393258427,moto,0.13011619707514485
0.8109201213346816,0.5393258426966292,caminhão,0.892142134469755
0.42163801820020225,0.24719101123595505,carro,0.13020817365177667
0.5500505561172903,0.9775280898876404,carro,0.1474077934819266
0.6127401415571285,0.8202247191011236,caminhão,0.5517061654965202
0.9919110212335694,1.0,moto,0.14826624153049023
0.5571284125379171,1.0,moto,0.08609007572738143
0.7007077856420627,0.43820224719101125,caminhão,0.6689149829843334
0.40040444893832156,1.0,caminhão,0.3769506698960665
0.5217391304347827,0.41573033707865165,caminhão,0.5218137780911795
0.9797775530839232,0.7752808988764046,carro,0.24852071005917162
0.2730030333670374,0.30337078651685395,caminhão,0.24245025600147163
0.16279069767441862,0.955056179775281,caminhão,0.16512861391299016
0.8179979777553085,0.7865168539325844,moto,0.12459760247723582
0.04651162790697675,0.8426966292134832,caminhão,0.046724100928963425
0.8372093023255814,0.8089887640449438,moto,0.13155716344237667
0.37714863498483314,0.38202247191011235,caminhão,0.3343961737744121
0.8685540950455006,0.5617977528089888,moto,0.1166569580280222
0.7593528816986856,0.595505617977528,caminhão,0.6148020970659472
0.19716885743174925,0.0898876404494382,caminhão,0.1708618205230401
0.040444893832153696,0.6292134831460674,moto,0.004936076279240887
0.23559150657229527,0.26966292134831454,carro,0.07287610755127695
0.15470171890798787,0.32584269662921345,caminhão,0.1555630499432811
0.923154701718908,0.10112359550561795,moto,0.122144893767054
0.6976744186046512,0.7191011235955056,carro,0.17821994665358554
0.3953488372093023,0.853932584269663,carro,0.09703528834656774
0.34681496461071787,0.9213483146067416,carro,0.10243124750896772
0.5439838220424672,0.47191011235955055,caminhão,0.5340773216420884
0.23761375126390294,0.6629213483146068,caminhão,0.1944998007174173
0.2901921132457027,0.15730337078651685,carro,0.08060213998834964
0.8220424671385238,0.9438202247191012,caminhão,0.873470889413496
0.8816986855409505,0.33707865168539325,caminhão,0.8077076371217464
0.660262891809909,0.42696629213483145,moto,0.09728055921758592
0.7350859453993934,0.40449438202247195,moto,0.1251494619370267
0.339737108190091,0.33707865168539325,moto,0.04611092375141797
0.5015166835187058,0.34831460674157305,carro,0.15810773523009472
0.7977755308392316,0.14606741573033705,carro,0.2226752920256308
0.7866531850353894,0.5393258426966292,caminhão,0.8433638899960144
0.16380182002022245,0.8426966292134832,moto,0.022411625839286263
0.872598584428716,0.0,moto,0.12245148235582672
0.61577350859454,0.7303370786516854,moto,0.09105681086549959
0.10616784630940343,0.7415730337078652,carro,0.028022197013827146
0.5096056622851366,0.8876404494382022,moto,0.08293221326302234
0.7320525783619819,0.955056179775281,caminhão,0.6756292730784561
0.6916076845298281,0.9662921348314608,carro,0.19057546678112638
0.9251769464105157,0.9775280898876404,carro,0.23404972866909896
0.6814964610717897,0.853932584269663,caminhão,0.6355274856669835
0.4064711830131446,0.20224719101123595,carro,0.11251801207959039
0.8240647118301315,0.38202247191011235,moto,0.11929361989146764
0.2861476238624874,0.47191011235955055,caminhão,0.28083514731581694
0.33164812942366023,0.595505617977528,caminhão,0.3032774320139805
0.2730030333670374,0.9325842696629214,moto,0.03875279762087255
0.4580384226491405,0.39325842696629215,caminhão,0.436060949811448
0.9393326592517696,0.9101123595505618,caminhão,0.8192353680596008
0.5308392315470173,0.47191011235955055,caminhão,0.5669129594996475
0.673407482305359,0.7078651685393258,carro,0.16558849679614923
0.5055611729019212,0.9325842696629214,carro,0.12769414722384032
0.9888776541961578,0.011235955056179747,caminhão,0.8135941380261826
0.4539939332659252,0.651685393258427,caminhão,0.3683968482693074
0.4378159757330637,0.6741573033707866,carro,0.11031057424042677
0.930232558139535,0.853932584269663,carro,0.26703866082104427
0.6450960566228514,0.10112359550561795,carro,0.17454088358831285
0.8554095045500506,0.24719101123595505,caminhão,0.7088634761014195
0.8311425682507584,0.48314606741573035,caminhão,0.8280651194162554
0.558139534883721,0.06741573033707865,moto,0.07217095379709967
0.9120323559150658,0.47191011235955055,moto,0.14523101450164025
0.06774519716885744,0.40449438202247195,carro,0.021859766379495355
0.9686552072800809,0.25842696629213485,caminhão,0.910230861207346
0.07077856420626896,0.0449438202247191,carro,0.01704632553576356
0.04853387259858443,1.0,caminhão,0.05825183186681793
0.13549039433771487,0.9438202247191012,carro,0.03648404206395438
0.853387259858443,0.7865168539325844,caminhão,0.7137075758040285
0.9726996966632964,0.15730337078651685,caminhão,0.7968850599380691
0.052578361981799805,0.03370786516853935,moto,0.0055492534567863384
0.6471183013144591,0.05617977528089885,moto,0.07637121746328603
0.7987866531850355,0.17977528089887634,carro,0.21605297850813993
0.987866531850354,0.6741573033707866,caminhão,0.9026887819235367
0.8958543983822044,0.25842696629213485,caminhão,0.7722046785418647
0.0879676440849343,0.26966292134831454,caminhão,0.0905969279823405
0.8655207280080891,0.47191011235955055,carro,0.28849986203513506
0.7512639029322549,0.33707865168539325,carro,0.21703406199221262
0.4034378159757331,0.9662921348314608,carro,0.11693288775791766
0.25783619817997977,0.7191011235955056,carro,0.05944752736303155
0.0667340748230536,0.9438202247191012,moto,0.008584480485636325
0.3417593528816987,0.37078651685393255,moto,0.04871692675598614
0.40546006066734075,0.21348314606741575,carro,0.11536928595517675
0.2366026289180991,0.21348314606741575,carro,0.07051537541772696
0.7472194135490395,0.49438202247191015,moto,0.11635036943924947
0.11223458038422648,0.595505617977528,carro,0.025140264279363524
0.9150657229524773,0.8314606741573034,carro,0.24913388723671706
0.35591506572295245,0.7303370786516854,carro,0.09525707453168594
0.7947421638018201,0.696629213483146,caminhão,0.6641322009994789
0.19919110212335694,0.0,carro,0.05288653156329522
0.5227502527805865,0.12359550561797755,caminhão,0.45295398105282525
0.006066734074823055,0.5280898876404494,moto,0.00027592972989545295
0.1840242669362993,0.9438202247191012,carro,0.05006591654658614
0.8665318503538929,0.550561797752809,moto,0.1442499310175675
0.9565217391304348,0.23595505617977525,caminhão,0.8755863506760279
0.8361981799797776,0.6292134831460674,carro,0.20388141153386272
0.782608695652174,0.6067415730337078,carro,0.19299751663243092
0.24469160768452983,0.15730337078651685,caminhão,0.19229236287825366
0.6086956521739131,0.9101123595505618,carro,0.16745868718766285
0.4246713852376138,0.21348314606741575,carro,0.12122512800073582
0.43882709807886755,0.9101123595505618,caminhão,0.4672410092896343
0.487360970677452,0.25842696629213485,moto,0.07082196400649968
0.8584428715874621,0.5168539325842696,moto,0.13103596284146304
0.8806875631951467,0.0,caminhão,0.7113468436704786
0.37209302325581395,0.38202247191011235,carro,0.11674893460465402
0.46006066734074824,0.06741573033707865,moto,0.05466474537817702
0.6835187057633975,0.43820224719101125,carro,0.22230738571910355
0.2810920121334681,0.5280898876404494,moto,0.04926878621577706
0.493427704752275,0.48314606741573035,caminhão,0.47944323512278875
0.40950455005055614,0.955056179775281,caminhão,0.4077934819266027
0.9009100101112235,0.41573033707865165,carro,0.2758377533188215
0.8887765419615774,0.8651685393258428,moto,0.12888984272005397
0.6612740141557129,0.7752808988764046,caminhão,0.6327068706502744
0.8948432760364005,0.898876404494382,moto,0.12775546494159487
0.08088978766430738,0.8089887640449438,moto,0.011527730937854494
0.391304347826087,0.7303370786516854,carro,0.09304963669252231
0.031344792719919114,0.40449438202247195,carro,0.01066928288929086
0.5874620829120324,0.16853932584269665,caminhão,0.4762547137995524
0.9120323559150658,0.898876404494382,caminhão,0.8127663488364963
0.4539939332659252,0.7865168539325844,caminhão,0.3932305239598982
0.8988877654196158,0.752808988764045,caminhão,0.7553423061593648
0.3286147623862487,0.0449438202247191,carro,0.09467455621301776
0.5055611729019212,0.10112359550561795,moto,0.0743783916362633
0.5530839231547018,0.6629213483146068,caminhão,0.46767023331391605
